suggestionRunID,pastPeriodStart,pastPeriodEnd,suggestionPeriodStart,suggestionPeriodEnd,minOrders,Item,SiteName,ChannelName,CustomerSegment,UnitsLastPeriod,avgSaleUnitPrice,avgCostUnitPrice,Orders,RevenueLastPeriod,MarginLastPeriod,Elasticity,marginOptimalPrice,marginOptimalPriceRounded,percentChange,forecastedDemandAtOptimum,forecastedDemandAtRounded,forecastedRevenueAtRounded,forecastedMarginAtRounded,incrementalMargin
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,100,Retail,all,155584,1.35,1.46,4,209926.4,-17372.72,-4.25,1.91,1.89,40,35523,37148,70210,15938.7,33311.41
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,101,Retail,all,75328,1.39,1.32,4,104704,4967.12,-4.45,1.71,1.69,22,29957,31568,53349,11552.63,6585.52
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,102,Retail,all,182336,1.37,1.31,4,250332.16,11419.85,-4.38,1.7,1.69,23,71513,73386,124022,27865.51,16445.66
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,103,Retail,all,96832,1.36,1.31,4,131279.36,4681.01,-4.34,1.7,1.69,25,36268,37208,62882,14235.86,9554.86
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,104,Retail,all,58048,1.58,1.36,4,91715.84,12565.46,-4.48,1.76,1.79,13,35799,33189,59408,14153.85,1588.39
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,105,Retail,all,130432,1.37,1.46,4,179177.6,-10693.02,-4.32,1.89,1.89,38,32870,32870,62124,14275.1,24968.12
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,106,Retail,all,52800,1.58,1.36,4,83424,11723.93,-5.03,1.69,1.69,7,37636,37636,63606,12496.97,773.04
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,107,Retail,all,84288,1.58,1.41,4,133175.04,14474.47,-4.37,1.83,1.79,13,44359,48857,87455,18650.12,4175.65
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,109,Retail,all,69056,1.58,1.43,4,109108.48,10629.49,-4.44,1.84,1.89,20,35111,31171,58913,14460.95,3831.46
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,110,Retail,all,59520,1.58,1.44,4,94041.6,8066.12,-4.48,1.86,1.89,20,28657,26675,50415,11884.05,3817.93
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,111,Retail,all,313280,1.33,1.32,4,415398.4,844.27,-4.32,1.72,1.69,27,101810,109850,185647,40285.34,39441.07
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,112,Retail,all,75136,1.39,1.37,4,104655.36,1533.37,-4.36,1.78,1.79,29,25792,25169,45053,10508.91,8975.54
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,113,Retail,all,96896,1.58,1.44,4,153095.68,13122.9,-4.29,1.88,1.89,20,45963,44929,84915,20012.71,6889.81
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,114,Retail,all,208256,1.37,1.3,4,284358.4,12997.75,-4.3,1.7,1.69,24,81156,83241,140678,32213.19,19215.44
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,115,Retail,all,58496,1.38,1.43,4,80619.52,-2962.4,-4.47,1.84,1.89,37,16074,14259,26949,6575.36,9537.76
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,116,Retail,all,69120,1.58,1.32,4,109209.6,18132.8,-4.48,1.7,1.69,7,49794,51128,86406,19036.73,903.93
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,117,Retail,all,57344,1.58,1.41,4,90603.52,9626.26,-4.48,1.82,1.79,13,30434,32786,58687,12388.85,2762.59
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,118,Retail,all,66176,1.58,1.36,4,104558.08,14635.27,-4.51,1.75,1.79,13,41739,37694,67473,16252.19,1616.93
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,119,Retail,all,36992,1.58,1.35,4,58447.36,8353.45,-5.03,1.69,1.69,7,26368,26368,44562,8854.96,501.51
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,12,Retail,all,145984,1.58,1.4,4,230654.72,25947,-4.39,1.82,1.79,13,78469,84408,151091,32728.35,6781.36
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,121,Retail,all,63872,1.39,1.47,4,88876.16,-5323.32,-4.45,1.9,1.89,36,15971,16350,30902,6788.26,12111.57
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,122,Retail,all,86080,1.37,1.4,4,117662.08,-2637.91,-4.32,1.82,1.79,31,24990,26850,48062,10537.75,13175.66
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,123,Retail,all,132864,1.36,1.36,4,181327.36,401.76,-4.38,1.76,1.79,31,43612,40500,72495,17344.77,16943.02
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,124,Retail,all,140032,1.4,1.46,4,196654.08,-7524.07,-4.32,1.9,1.89,35,37941,38816,73362,16765.19,24289.25
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,126,Retail,all,59456,1.4,1.35,4,83337.6,2808.96,-4.48,1.74,1.79,28,22569,19879,35583,8658.62,5849.66
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,128,Retail,all,154048,1.41,1.32,4,217775.36,14769.26,-4.36,1.71,1.69,20,67194,70731,119535,26325.2,11555.93
S2017-05-30,5/1/2017,5/28/2017,6/1/2017,6/28/2017,0,dominicks,129,Retail,all,46976,1.42,1.29,4,66526.08,6026.43,-5.02,1.61,1.59,12,24672,26270,41770,7936.66,1910.23
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,56,Retail,all,3264,1.58,1.45,1,5157.12,438.68,-4.48,1.86,1.89,20,1572,1463,2765,650.07,211.39
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,59,Retail,all,2048,1.59,1.42,1,3256.32,346.97,-4.48,1.83,1.79,13,1091,1205,2156,444.97,97.99
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,62,Retail,all,2112,1.58,1.42,1,3336.96,330.82,-4.73,1.8,1.79,13,1140,1170,2095,429.13,98.3
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,64,Retail,all,4288,1.74,1.47,1,7461.12,1143.18,-5.03,1.84,1.79,3,3237,3718,6656,1177.27,34.09
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,67,Retail,all,1152,1.58,1.28,1,1820.16,350.18,-4.48,1.64,1.69,7,975,852,1440,352.76,2.58
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,70,Retail,all,9536,1.58,1.36,1,15066.88,2050.43,-4.37,1.77,1.79,13,5806,5528,9894,2349.3,298.87
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,71,Retail,all,3072,1.74,1.36,1,5345.28,1177.68,-4.32,1.77,1.79,3,2853,2718,4865,1177.93,0.24
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,72,Retail,all,4416,1.58,1.36,1,6977.28,986.36,-4.31,1.77,1.79,13,2707,2579,4616,1117.62,131.26
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,73,Retail,all,7552,1.58,1.43,1,11932.16,1119.96,-4.34,1.86,1.89,20,3720,3470,6559,1590.52,470.56
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,74,Retail,all,2496,1.58,1.38,1,3943.68,495.06,-4.38,1.79,1.79,13,1445,1445,2587,590.05,94.99
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,75,Retail,all,3776,1.58,1.37,1,5966.08,780.42,-4.32,1.79,1.79,13,2202,2202,3942,917.72,137.29
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,76,Retail,all,1792,1.58,1.5,1,2831.36,141.21,-4.46,1.94,1.89,20,717,806,1523,313.37,172.16
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,77,Retail,all,2176,1.58,1.5,1,3438.08,171.47,-4.48,1.93,1.89,20,888,975,1843,379.16,207.69
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,78,Retail,all,2944,1.58,1.31,1,4651.52,788.52,-4.3,1.71,1.69,7,2095,2204,3725,832.83,44.31
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,8,Retail,all,3136,1.58,1.38,1,4954.88,639.43,-4.38,1.78,1.79,13,1861,1816,3250,751.44,112.01
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,80,Retail,all,1920,1.58,1.53,1,3033.6,97.92,-4.46,1.97,1.99,26,718,686,1365,316.32,218.4
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,81,Retail,all,3200,1.58,1.35,1,5056,732.54,-4.48,1.74,1.69,7,2077,2367,4000,802.23,69.69
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,83,Retail,all,2752,1.58,1.33,1,4348.16,675.89,-4.29,1.74,1.69,7,1819,2062,3484,733.19,57.3
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,84,Retail,all,1536,1.58,1.28,1,2426.88,458.37,-4.49,1.65,1.69,7,1264,1135,1919,463.72,5.35
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,86,Retail,all,2304,1.58,1.32,1,3640.32,597.89,-4.37,1.71,1.69,7,1631,1717,2902,634.4,36.51
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,88,Retail,all,7040,1.58,1.32,1,11123.2,1846.45,-4.34,1.71,1.69,7,4995,5257,8884,1956.98,110.53
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,89,Retail,all,2240,1.78,1.32,1,3987.2,1023.05,-4.39,1.71,1.69,-5,2671,2813,4754,1031.58,8.53
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,9,Retail,all,1984,1.58,1.26,1,3134.72,630.67,-4.48,1.62,1.59,1,1774,1929,3067,632.38,1.71
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,90,Retail,all,2432,1.58,1.34,1,3842.56,577.02,-4.36,1.74,1.79,13,1597,1411,2527,631.29,54.27
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,91,Retail,all,3328,1.58,1.47,1,5258.24,382.52,-4.34,1.9,1.89,20,1495,1529,2890,649.89,267.37
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,92,Retail,all,1152,1.58,1.45,1,1820.16,151.63,-4.34,1.88,1.89,20,542,529,1001,233.79,82.17
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,94,Retail,all,3776,1.58,1.32,1,5966.08,990.37,-4.48,1.7,1.69,7,2720,2793,4720,1039.81,49.44
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,95,Retail,all,6592,1.58,1.35,1,10415.36,1490.71,-4.48,1.74,1.79,13,4279,3769,6746,1643.79,153.07
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,97,Retail,all,2688,1.58,1.4,1,4247.04,495.77,-5.03,1.74,1.79,13,1655,1435,2568,565.98,70.21
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,dominicks,98,Retail,all,9472,1.28,1.46,1,12124.16,-1700.22,-4.32,1.9,1.89,48,1719,1759,3325,757.26,2457.49
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,100,Retail,all,4544,2.04,1.67,1,9269.76,1672.83,-4.56,2.14,2.19,7,3653,3288,7201,1703.62,30.8
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,101,Retail,all,5056,2.12,1.63,1,10718.72,2501.1,-4.91,2.04,2.09,-1,6107,5422,11333,2519.72,18.62
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,102,Retail,all,6336,2.1,1.82,1,13305.6,1760.01,-4.99,2.28,2.29,9,4203,4113,9418,1923.77,163.75
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,103,Retail,all,2688,2.12,1.77,1,5698.56,935.16,-4.65,2.26,2.29,8,1997,1878,4300,972.53,37.37
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,104,Retail,all,4928,1.99,1.83,1,9806.72,773.89,-4.65,2.34,2.29,15,2320,2565,5874,1172.35,398.46
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,105,Retail,all,3904,2.06,1.93,1,8042.24,495.03,-4.63,2.47,2.49,21,1685,1623,4041,903.67,408.65
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,106,Retail,all,3328,1.99,1.82,1,6622.72,582.2,-4.65,2.31,2.29,15,1664,1732,3967,822.72,240.52
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,107,Retail,all,7488,1.99,1.7,1,14901.12,2140.97,-4.69,2.17,2.19,10,4989,4779,10465,2322.03,181.07
S2017-05-07,5/1/2017,5/7/2017,5/8/2017,5/14/2017,1,minute_maid,109,Retail,all,11776,1.99,1.73,1,23434.24,3114.05,-4.35,2.24,2.29,15,7038,6393,14641,3608.63,494.58
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,89,Retail,all,24704,1.97,1.97,1,48666.88,-19.52,-4.7,2.5,2.49,26,8062,8215,20456,4265.45,4284.96
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,9,Retail,all,13056,2.49,1.91,1,32509.44,7573.39,-4.65,2.43,2.39,-4,14624,15797,37756,7583.88,10.49
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,90,Retail,all,30784,2.49,1.74,1,76652.16,23146.8,-4.97,2.18,2.19,-12,59608,58268,127606,26331.8,3185
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,91,Retail,all,9792,2.49,1.67,1,24382.08,8028.75,-4.65,2.13,2.09,-16,20241,22106,46202,9283.14,1254.39
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,92,Retail,all,6720,2.49,1.78,1,16732.8,4740.09,-4.65,2.27,2.29,-8,10332,9919,22714,5012.69,272.6
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,93,Retail,all,10368,2.49,1.95,1,25816.32,5642.99,-4.87,2.45,2.49,0,11219,10368,25816,5642.99,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,94,Retail,all,10112,2.49,1.9,1,25178.88,6010.47,-4.65,2.41,2.39,-4,11770,12235,29242,6049,38.53
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,95,Retail,all,8320,2.49,1.94,1,20716.8,4558.11,-4.65,2.47,2.49,0,8638,8320,20717,4558.11,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,97,Retail,all,3904,2.49,1.96,1,9720.96,2068.92,-4.65,2.5,2.49,0,3832,3904,9721,2068.92,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,98,Retail,all,18688,2.49,1.62,1,46533.12,16259.49,-4.39,2.1,2.09,-16,39476,40312,84252,18948.72,2689.22
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,100,Retail,all,10304,2.42,2.35,1,24935.68,702.42,-3.92,3.16,3.19,32,3621,3489,11130,2924.39,2221.96
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,101,Retail,all,7744,2.46,2.49,1,19050.24,-261.82,-3.97,3.33,3.29,34,2327,2442,8034,1944.14,2205.96
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,102,Retail,all,5824,2.51,2.36,1,14618.24,894.51,-4.05,3.13,3.09,23,2382,2509,7754,1840.86,946.35
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,103,Retail,all,6144,2.02,2.36,1,12410.88,-2066.9,-4,3.14,3.19,58,1052,988,3151,823.47,2890.37
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,104,Retail,all,8320,2.29,2.32,1,19052.8,-285.79,-4,3.1,3.09,35,2478,2510,7755,1921.59,2207.39
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,105,Retail,all,4992,2.48,2.19,1,12380.16,1440.04,-3.99,2.92,2.89,17,2602,2711,7835,1893.66,453.62
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,106,Retail,all,3456,2.29,2.08,1,7914.24,736.02,-4,2.77,2.79,22,1614,1569,4376,1118.33,382.31
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,107,Retail,all,13696,2.29,2.36,1,31363.84,-909.55,-4.34,3.06,3.09,35,3893,3731,11530,2737.24,3646.79
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,109,Retail,all,21056,2.29,2.36,1,48218.24,-1494.77,-3.71,3.23,3.19,39,5878,6156,19638,5103.43,6598.19
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,110,Retail,all,8512,2.29,2.46,1,19492.48,-1461.94,-4,3.28,3.29,44,2022,1998,6573,1654.82,3116.76
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,111,Retail,all,6912,2.41,2.24,1,16657.92,1193.5,-3.99,2.99,2.99,24,2924,2924,8742,2200.54,1007.04
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,112,Retail,all,13120,2.42,2.48,1,31750.4,-848.21,-4.32,3.23,3.19,32,3769,3978,12689,2805.73,3653.93
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,113,Retail,all,9664,2.29,2.09,1,22130.56,1925.36,-3.96,2.8,2.79,22,4359,4421,12334,3091.24,1165.88
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,114,Retail,all,7360,2.44,2.39,1,17958.4,345.55,-3.97,3.2,3.19,31,2508,2540,8101,2023.94,1678.39
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,115,Retail,all,11264,2.38,2.21,1,26808.32,1916.57,-3.99,2.95,2.99,26,4782,4532,13551,3535.78,1619.21
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,116,Retail,all,5888,2.29,2.19,1,13483.52,606.76,-4,2.92,2.89,26,2227,2321,6708,1631.94,1025.18
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,117,Retail,all,5312,2.29,2.33,1,12164.48,-231.13,-4,3.11,3.09,35,1562,1602,4951,1212.19,1443.31
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,118,Retail,all,4544,2.29,2.26,1,10405.76,135.27,-4.03,3.01,2.99,31,1510,1551,4638,1131.9,996.62
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,119,Retail,all,4288,2.29,2.37,1,9819.52,-324.04,-4,3.15,3.19,39,1198,1139,3633,938.83,1262.88
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,12,Retail,all,16128,2.29,2.48,1,36933.12,-3065.45,-4.36,3.22,3.19,39,3649,3801,12126,2698.68,5764.13
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,121,Retail,all,13056,2.45,2.11,1,31987.2,4450.92,-4.26,2.76,2.79,14,7859,7506,20941,5110.62,659.7
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,122,Retail,all,10560,2.34,2.1,1,24710.4,2486.77,-4.28,2.75,2.79,19,5291,4974,13878,3409.75,922.98
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,123,Retail,all,8192,2.52,2.16,1,20643.84,2915.94,-4.04,2.88,2.89,15,4776,4710,13612,3419.22,503.28
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,124,Retail,all,7744,2.53,2.51,1,19592.32,138.39,-3.98,3.36,3.39,34,2504,2417,8192,2121.39,1983
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,126,Retail,all,13120,2.37,2.5,1,31094.4,-1744.57,-4.29,3.26,3.29,39,3341,3212,10569,2528.28,4272.85
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,128,Retail,all,13952,2.49,2.1,1,34740.48,5442.26,-4.33,2.73,2.69,8,9367,9985,26860,5891.91,449.65
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,129,Retail,all,8384,2.44,2.17,1,20456.96,2275.17,-4,2.89,2.89,18,4260,4260,12312,3073.1,797.94
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,130,Retail,all,11456,2.43,2.1,1,27838.08,3833.75,-4.09,2.77,2.79,15,6705,6511,18165,4522.8,689.05
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,tropicana,131,Retail,all,11328,2.38,2.48,1,26960.64,-1185.48,-4.02,3.31,3.29,38,3008,3082,10141,2482.27,3667.75
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,64,Retail,all,2240,2.99,2.02,1,6697.6,2183.55,-4.19,2.65,2.69,-10,3715,3489,9384,2354.09,170.54
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,67,Retail,all,4672,2.89,2.4,1,13502.08,2289.65,-4.19,3.15,3.19,10,3256,3089,9853,2440.35,150.7
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,68,Retail,all,3392,3.19,2.35,1,10820.48,2835.3,-4.14,3.1,3.09,-3,3819,3870,11959,2847.92,12.62
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,70,Retail,all,6848,2.59,2.41,1,17736.32,1238.94,-4.22,3.16,3.19,23,2958,2842,9067,2219.72,980.78
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,71,Retail,all,3456,3.19,2.05,1,11024.64,3949.31,-4.26,2.68,2.69,-16,7259,7145,19219,4592.11,642.8
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,72,Retail,all,6720,3.19,2.34,1,21436.8,5709.45,-4.24,3.06,3.09,-3,8016,7692,23767,5765.79,56.35
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,73,Retail,all,6272,2.89,2.32,1,18126.08,3590.85,-4.23,3.03,2.99,3,5135,5431,16240,3652.75,61.91
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,75,Retail,all,4480,3.19,2.15,1,14291.2,4647.55,-4.17,2.83,2.79,-13,7381,7833,21853,4992.61,345.06
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,76,Retail,all,6272,2.99,2.27,1,18753.28,4505.3,-4.24,2.97,2.99,0,6453,6272,18753,4505.3,0
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,77,Retail,all,5888,2.59,2.13,1,15249.92,2683.28,-4.19,2.8,2.79,8,4247,4311,12029,2827.03,143.75
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,78,Retail,all,4672,2.59,2.46,1,12100.48,588.49,-4.2,3.23,3.19,23,1848,1947,6212,1413.69,825.2
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,8,Retail,all,4480,2.89,2.18,1,12947.2,3180.44,-4.15,2.87,2.89,0,4611,4480,12947,3180.44,0
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,80,Retail,all,8448,2.59,2.38,1,21880.32,1799.26,-4.23,3.11,3.09,19,3896,4004,12372,2854.73,1055.47
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,81,Retail,all,7104,2.99,2.09,1,21240.96,6404.4,-4.18,2.75,2.79,-7,10079,9488,26472,6656.15,251.75
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,83,Retail,all,4672,2.59,2.07,1,12100.48,2428.69,-4.17,2.72,2.69,4,3809,3989,10731,2472.72,44.03
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,84,Retail,all,4224,2.99,2.41,1,12629.76,2434.46,-4.19,3.17,3.19,7,3306,3220,10273,2500.09,65.63
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,86,Retail,all,5504,2.99,2.02,1,16456.96,5314.88,-4.12,2.67,2.69,-10,8774,8509,22888,5663.75,348.86
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,88,Retail,all,3840,2.99,2.25,1,11481.6,2828.7,-4.19,2.96,2.99,0,4006,3840,11482,2828.7,0
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,89,Retail,all,2368,2.94,2.02,1,6961.92,2179.08,-4.28,2.64,2.59,-12,3754,4074,10551,2322.89,143.8
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,9,Retail,all,7040,2.99,2.26,1,21049.6,5153.7,-4.2,2.96,2.99,0,7345,7040,21050,5153.7,0
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,90,Retail,all,1728,3.19,2.39,1,5512.32,1381.09,-4.19,3.14,3.19,0,1846,1728,5512,1381.09,0
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,91,Retail,all,3008,2.99,2.21,1,8993.92,2353.58,-4.21,2.9,2.89,-3,3421,3471,10032,2368.85,15.27
S2017-06-18,6/12/2017,6/18/2017,6/19/2017,6/25/2017,1,tropicana,92,Retail,all,2304,2.99,2.11,1,6888.96,2034.89,-4.2,2.77,2.79,-7,3176,3082,8597,2105.29,70.4
